CustomerID,OrderID,OrderDate,Amount
U004674,O00014379,03-02-2025,1124.2
U007227,O00014381,15-08-2025,1477.36
U006984,O00014382,05-01-2025,160.19
U001555,O00014384,03-04-2024,47.35
U003693,O00014385,20-09-2025,103.67
U001351,O00014387,23-08-2025,41.12
U004700,O00014388,02-07-2025,688.55
U001803,O00014390,09-11-2025,660.15
U007525,O00014391,24-06-2025,1046.04
U007063,O00014393,11-03-2025,210.7
U002360,O00014394,11-01-2025,741.89
U003279,O00014395,07-04-2024,1006.22
U009856,O00014396,11-07-2024,316.85
U008365,O00014397,16-05-2025,11.14
U002186,O00014398,10-02-2025,1574.43
U007019,O00014399,09-07-2025,90.28
U008275,O00014400,01-01-2024,805.16
U008229,O00014401,29-11-2024,155.82
U006086,O00014402,03-06-2024,44.48
U008037,O00014403,17-09-2025,735.34
U009349,O00014404,12-03-2024,492.64
U007308,O00014405,25-05-2024,885.26
U004986,O00014406,27-06-2025,93.72
U009511,O00014407,31-05-2025,3164.15
U007836,O00014408,19-05-2025,43.77
U005660,O00014409,12-05-2024,1903.38
U004234,O00014410,20-09-2025,62.08
U009866,O00014411,14-08-2025,601.34
U004563,O00014412,03-09-2024,191.36
U006323,O00014413,05-04-2024,391.69
U000714,O00014414,12-06-2025,254.42
U003389,O00014415,10-10-2024,90.15
U003842,O00014416,17-06-2025,132.7
U003793,O00014417,29-08-2024,319.11
U005474,O00014418,09-08-2024,262.38
U008774,O00014419,20-12-2024,136.64
U008420,O00014420,09-04-2025,2059.41
U001099,O00014421,02-12-2024,135.94
U008286,O00014422,13-02-2025,793.35
U006311,O00014423,11-05-2025,73.06
U008767,O00014424,17-02-2024,43.85
U006492,O00014425,26-09-2025,244.16
U006337,O00014426,18-07-2025,133.96
U003776,O00014427,04-11-2024,1137.33
U002099,O00014428,19-05-2024,64.63
U000196,O00014430,23-02-2024,88.98
U004259,O00014431,25-10-2025,368.92
U007924,O00014433,01-02-2025,6.85
U009499,O00014434,29-04-2024,363.26
U001161,O00014436,19-05-2025,259.24
U001181,O00014437,28-08-2024,98.79
U005387,O00014439,18-09-2025,29.34
U005907,O00014440,16-04-2024,348.74
U008914,O00014442,30-08-2025,1735.88
U003705,O00014443,30-01-2025,22.11
U006810,O00014444,20-12-2024,1304.37
U004846,O00014446,26-08-2024,770.97
U004506,O00014447,23-08-2024,266.6
U002483,O00014449,29-05-2024,180.9
U006577,O00014450,29-06-2025,37.8
U009180,O00014452,22-09-2024,1206.17
U009094,O00014453,22-05-2025,1353.95
U009290,O00014455,25-02-2024,1986.19
U009490,O00014456,21-05-2024,1020.72
U003236,O00014458,09-07-2025,615.27
U001785,O00014459,29-01-2025,828.59
U000971,O00014461,05-03-2024,358.72
U009789,O00014462,20-05-2024,1285.09
U004446,O00014464,09-08-2025,817.16
U000050,O00014465,07-01-2024,1953.62
U009740,O00014467,05-07-2024,894.53
U005702,O00014468,28-01-2025,1201.76
U009522,O00014470,19-06-2025,140.62
U003700,O00014471,12-04-2024,64.38
U006446,O00014472,02-06-2025,19.76
U003369,O00014474,13-06-2024,205.61
U003005,O00014475,09-08-2024,687.93
U003163,O00014477,04-01-2025,141.36
U002754,O00014478,24-04-2024,1318.95
U006089,O00014480,01-01-2025,106.55
U000656,O00014481,23-02-2024,38.7
U009040,O00014483,23-03-2024,89.56
U002549,O00014484,29-04-2025,50.96
U001340,O00014486,21-01-2024,498.56
U004921,O00014487,09-06-2025,788.19
U000312,O00014489,17-11-2024,185.7
U008744,O00014490,22-09-2025,215.56
U009291,O00014492,05-07-2025,1829.11
U001401,O00014493,02-06-2024,34.0
U003384,O00014494,15-08-2025,93.18
U007298,O00014496,04-04-2024,104.76
U000475,O00014497,03-04-2025,439.64
U008442,O00014499,07-02-2025,135.6
U001349,O00014500,12-06-2024,238.35
U000084,O00014502,12-04-2024,1741.27
U001505,O00014503,03-01-2025,871.99
U002502,O00014505,07-02-2024,1576.16
U008051,O00014506,05-05-2024,24.22
U001642,O00014507,07-05-2024,185.36
U001666,O00014508,06-08-2025,588.74
U000730,O00014509,01-07-2025,2087.42
U008136,O00014510,26-08-2024,94.06
U008179,O00014511,10-04-2024,1099.62
U003717,O00014512,07-01-2025,115.06
U003214,O00014513,23-05-2024,738.18
U007196,O00014514,07-05-2024,231.49
U007707,O00014515,15-09-2024,284.47
U004653,O00014516,01-12-2024,1.78
U006630,O00014517,25-07-2024,27.21
U001230,O00014518,15-09-2024,490.82
U002584,O00014519,08-12-2024,1520.96
U006156,O00014520,12-05-2025,65.0
U004764,O00014521,09-07-2024,1687.16
U007142,O00014522,23-08-2024,699.4
U004677,O00014523,04-02-2025,980.19
U000079,O00014524,26-09-2025,68.64
U004659,O00014525,09-01-2025,3030.95
U000160,O00014526,20-01-2025,615.79
U002546,O00014527,27-06-2025,912.21
U000553,O00014528,10-01-2024,370.07
U004537,O00014529,29-08-2024,86.16
U004147,O00014530,04-04-2024,394.05
U004707,O00014531,26-10-2024,564.72
U004035,O00014532,29-04-2025,669.92
U003247,O00014533,10-06-2024,604.52
U003789,O00014534,13-05-2024,1312.71
U004273,O00014535,06-06-2024,19.35
U001517,O00014536,19-07-2024,231.8
U009087,O00014537,02-03-2025,79.55
U003778,O00014538,03-04-2024,834.3
U003972,O00014539,27-10-2024,108.78
U004324,O00014541,23-08-2024,817.95
U005590,O00014542,13-06-2024,1045.72
U008747,O00014544,22-04-2025,40.92
U007516,O00014545,15-10-2024,97.88
U008011,O00014547,26-05-2024,575.19
U009142,O00014548,06-01-2025,106.78
U000998,O00014550,19-07-2024,1601.32
U006832,O00014551,06-08-2024,199.79
U002242,O00014553,31-10-2025,169.85
U001381,O00014554,01-09-2025,1543.73
U007978,O00014556,12-05-2024,355.82
U000429,O00014557,15-06-2024,11.88
U002753,O00014559,04-11-2024,156.41
U006446,O00014560,30-05-2025,114.72
U007717,O00014562,06-03-2025,1452.32
U006007,O00014563,29-04-2024,88.68
U008462,O00014564,18-11-2024,19.09
U000740,O00014566,16-02-2024,254.58
U006196,O00014567,15-06-2025,408.79
U006936,O00014569,22-05-2024,25.96
U000963,O00014570,17-10-2025,4.68
U009848,O00014572,19-01-2024,721.96
U007598,O00014573,05-09-2025,111.58
U008317,O00014575,18-06-2025,481.94
U008816,O00014576,22-02-2024,256.74
U006057,O00014578,14-11-2025,11.8
U004842,O00014579,25-01-2025,3287.02
U006779,O00014581,27-09-2024,551.96
U007007,O00014582,04-10-2025,232.89
U000149,O00014584,26-05-2025,102.84
U005007,O00014585,24-09-2025,535.32
U007488,O00014587,06-07-2024,176.77
U007432,O00014588,26-08-2025,1825.2
U006464,O00014589,17-08-2025,466.9
U004322,O00014591,16-03-2024,32.33
U002936,O00014592,03-08-2024,40.54
U008784,O00014594,07-10-2024,118.62
U001152,O00014595,26-03-2024,221.04
U008046,O00014597,17-04-2025,99.23
U002415,O00014598,07-06-2024,103.92
U002210,O00014600,07-04-2025,65.21
U009400,O00014601,26-06-2025,119.51
U005769,O00014603,30-09-2025,148.66
U009405,O00014604,28-08-2025,264.04
U009270,O00014606,30-06-2025,2749.06
U005295,O00014607,01-06-2024,472.25
U005744,O00014609,09-02-2024,1658.01
U006121,O00014610,28-07-2024,1685.35
U002554,O00014612,26-04-2025,749.2
U003908,O00014613,29-09-2025,32.42
U003755,O00014614,02-01-2024,784.69
U003351,O00014616,18-05-2025,74.49
U005799,O00014617,18-11-2024,824.81
U002160,O00014619,17-11-2024,187.75
U009195,O00014620,17-08-2025,128.46
U002152,O00014621,09-03-2024,109.81
U003668,O00014622,10-04-2025,2187.81
U002826,O00014623,17-04-2025,511.21
U008004,O00014624,19-06-2025,939.56
U003276,O00014625,04-09-2025,117.92
U007791,O00014626,22-08-2025,2301.63
U003726,O00014627,19-04-2025,829.61
U004151,O00014628,23-01-2024,131.46
U000079,O00014629,15-06-2024,114.32
U003128,O00014630,02-05-2025,50.15
U005314,O00014631,25-10-2025,13.85
U006478,O00014632,27-03-2024,1237.25
U002937,O00014633,11-03-2025,454.35
U008530,O00014634,03-02-2025,112.62
U004453,O00014635,12-09-2025,14.3
U008044,O00014636,08-12-2024,20.06
U000168,O00014637,24-07-2024,1380.23
U002768,O00014638,09-03-2025,1068.19
U003669,O00014639,25-09-2025,255.71
U000779,O00014640,28-10-2024,477.87
U006921,O00014641,01-08-2025,563.25
U009906,O00014642,09-07-2025,1597.2
U001298,O00014643,10-08-2024,118.82
U007701,O00014644,27-03-2025,41.44
U003814,O00014645,17-11-2024,3954.5
U007436,O00014646,11-11-2024,19.62
U008385,O00014647,05-09-2025,126.23
U003496,O00014648,15-05-2024,819.09
U004183,O00014649,04-05-2025,738.47
U002222,O00014650,24-09-2024,2081.57
U001052,O00014651,05-07-2024,75.12
U003992,O00014652,24-03-2025,51.52
U006035,O00014653,02-05-2025,784.73
U007897,O00014655,09-04-2025,906.43
U004637,O00014656,19-08-2025,70.39
U003134,O00014658,01-05-2025,476.16
U006711,O00014659,19-10-2025,168.63
U003916,O00014660,04-01-2024,4.19
U003565,O00014662,22-09-2025,43.4
U004516,O00014663,27-08-2025,114.42
U009739,O00014665,08-04-2024,2247.18
U004735,O00014666,23-05-2025,157.91
U006845,O00014668,13-01-2025,31.28
U005616,O00014669,27-01-2024,768.08
U004997,O00014671,03-06-2024,188.02
U009339,O00014672,06-08-2025,221.13
U001294,O00014674,07-09-2024,3275.04
U002047,O00014675,31-08-2024,347.92
U002518,O00014677,16-08-2025,943.92
U001245,O00014678,27-03-2025,82.96
U002237,O00014680,16-09-2025,61.86
U000302,O00014681,29-07-2025,2419.89
U002499,O00014682,21-10-2025,268.91
U002331,O00014684,04-08-2024,731.91
U009639,O00014685,28-06-2025,99.74
U006333,O00014687,21-05-2024,33.11
U000922,O00014688,11-09-2024,4147.31
U002374,O00014690,08-02-2024,338.68
U009219,O00014691,15-05-2024,631.2
U001401,O00014693,18-10-2024,130.27
U006722,O00014694,20-09-2025,1170.13
U001950,O00014696,17-10-2025,154.28
U003009,O00014697,09-08-2024,253.94
U004234,O00014699,07-10-2024,2823.15
U001504,O00014700,12-04-2024,176.65
U008481,O00014702,28-09-2025,373.82
U007583,O00014703,03-02-2025,7.85
U006459,O00014705,20-09-2025,36.36
U000413,O00014706,20-05-2025,388.76
U001081,O00014707,28-07-2025,29.1
U008730,O00014709,10-04-2024,332.08
U000188,O00014710,05-04-2024,739.49
U005577,O00014712,06-06-2024,475.6
U004619,O00014713,26-06-2024,240.53
U008370,O00014715,26-04-2025,4023.22
U002143,O00014716,03-07-2024,120.82
U008457,O00014718,07-06-2024,228.98
U009960,O00014719,05-07-2025,685.35
U008930,O00014721,25-07-2024,1236.95
U007307,O00014722,31-03-2024,908.46
U009565,O00014724,01-08-2025,295.78
U006610,O00014725,05-07-2024,61.06
U001554,O00014727,15-02-2025,354.88
U008340,O00014728,12-06-2025,1331.01
U009869,O00014729,23-09-2025,945.85
U003792,O00014731,19-10-2025,598.63
U003142,O00014732,29-07-2025,445.27
U007910,O00014733,30-12-2024,29.67
U008699,O00014734,02-11-2025,36.0
U007534,O00014735,05-10-2025,326.27
U000036,O00014736,24-02-2025,2339.03
U009171,O00014737,12-01-2025,233.45
U008859,O00014738,01-03-2025,212.5
U007414,O00014739,27-03-2025,519.49
U001254,O00014740,17-07-2025,185.01
U001624,O00014741,02-07-2025,164.18
U000623,O00014742,25-09-2024,220.14
U006556,O00014743,16-04-2025,1340.76
U003144,O00014744,02-04-2025,1632.51
U005595,O00014745,21-12-2024,190.22
U000550,O00014746,07-05-2024,89.47
U007638,O00014747,09-02-2024,99.4
U003495,O00014748,29-06-2025,854.8
U002710,O00014749,27-05-2024,4169.93
U007930,O00014750,24-01-2025,2302.94
U006699,O00014751,10-04-2025,747.02
U002799,O00014752,27-01-2024,507.36
U002469,O00014753,01-02-2024,292.77
U008959,O00014754,28-12-2024,91.43
U005289,O00014755,21-11-2024,236.97
U000458,O00014756,15-08-2024,452.72
U004566,O00014757,29-04-2024,163.04
U009073,O00014758,04-06-2024,576.92
U008058,O00014759,21-07-2025,112.15
U009952,O00014760,30-01-2024,1413.17
U003074,O00014761,01-04-2024,27.21
U009666,O00014762,25-07-2025,129.2
U004900,O00014763,22-02-2024,77.57
U009935,O00014764,30-09-2025,1658.32
U005545,O00014765,12-12-2024,82.2
U000343,O00014767,20-06-2025,120.6
U002027,O00014768,05-08-2025,1511.11
U001322,O00014770,21-09-2024,1035.33
U008629,O00014771,10-08-2024,689.54
U007743,O00014773,17-05-2025,691.97
U008652,O00014774,28-11-2024,412.61
U002105,O00014776,30-09-2025,45.24
U002966,O00014777,29-05-2024,2000.48
U005699,O00014778,08-08-2024,276.72
U005305,O00014780,08-05-2025,3.45
U003451,O00014781,08-09-2025,718.15
U002147,O00014783,18-12-2024,81.68
U005092,O00014784,19-09-2025,261.74
U007220,O00014786,13-08-2024,864.3
U009843,O00014787,11-09-2025,253.68
U006744,O00014789,02-03-2024,274.1
U001939,O00014790,06-04-2024,881.86
U008006,O00014792,27-08-2024,97.57
U000923,O00014793,25-01-2024,1210.45
U000322,O00014795,09-01-2025,415.65
U004008,O00014796,29-04-2025,14.7
U006309,O00014798,08-01-2025,224.43
U001646,O00014799,02-06-2024,1219.43
U007654,O00014800,17-07-2025,192.22
U004849,O00014802,06-07-2025,710.81
U007362,O00014803,02-07-2024,549.45
U005757,O00014805,26-04-2025,389.01
U000557,O00014806,10-11-2024,94.59
U007241,O00014808,20-05-2025,561.57
U001771,O00014809,13-04-2025,1138.24
U006574,O00014811,01-03-2025,328.61
U009685,O00014812,23-05-2024,114.4
U001701,O00014814,24-03-2024,171.28
U000999,O00014815,23-03-2024,226.48
U004345,O00014817,21-04-2024,24.97
U009964,O00014818,24-05-2025,211.7
U007432,O00014819,23-10-2024,416.96
U000188,O00014821,26-05-2025,12.81
U004154,O00014822,17-01-2024,2314.93
U002398,O00014824,02-03-2024,3096.09
U004008,O00014825,06-08-2025,525.97
U006999,O00014827,15-08-2025,62.05
U006962,O00014828,03-08-2025,1447.06
U008205,O00014830,28-12-2024,1704.42
U006743,O00014831,02-11-2025,85.79
U003957,O00014833,16-05-2024,305.31
U004383,O00014834,26-05-2025,109.45
U004334,O00014836,27-12-2024,2009.43
U000368,O00014837,09-09-2025,42.47
U009658,O00014839,11-10-2025,402.26
U000206,O00014840,03-10-2024,37.54
U001982,O00014841,21-05-2024,1473.2
U007095,O00014843,15-01-2025,1103.02
U003480,O00014844,11-09-2024,790.48
U007426,O00014845,18-05-2025,87.1
U008359,O00014846,09-04-2024,337.06
U003268,O00014847,22-09-2024,689.9
U008971,O00014848,26-05-2024,1236.42
U000317,O00014849,23-12-2024,265.83
U007167,O00014850,31-01-2025,529.06
U009041,O00014851,18-05-2024,644.23
U003602,O00014852,19-06-2024,466.6
U003194,O00014853,27-04-2025,905.69
U004318,O00014854,01-08-2024,952.57
U003222,O00014855,01-07-2024,267.66
U005650,O00014856,24-05-2024,75.7
U007863,O00014857,17-01-2025,242.52
U006550,O00014858,21-08-2025,27.14
U003220,O00014859,05-04-2025,82.68
U000752,O00014860,22-04-2025,169.55
U009561,O00014861,19-01-2025,29.9
U007656,O00014862,18-06-2024,56.79
U008206,O00014863,13-01-2025,595.16
U003999,O00014864,31-10-2025,15.03
U007927,O00014865,01-08-2025,264.75
U005179,O00014866,21-07-2025,243.62
U004238,O00014867,13-04-2024,967.93
U000524,O00014868,24-05-2024,1057.82
U006898,O00014869,24-10-2024,73.43
U008702,O00014870,04-09-2024,468.2
U009067,O00014871,20-04-2024,182.38
U007196,O00014872,29-07-2024,67.19
U008673,O00014873,04-05-2025,88.96
U006888,O00014874,06-07-2024,3022.22
U006318,O00014875,23-01-2024,318.2
U002032,O00014876,21-04-2025,203.57
U006547,O00014877,23-09-2024,117.92
U003257,O00014878,27-03-2024,126.37
U004872,O00014880,09-10-2025,5.53
U005059,O00014881,05-04-2025,128.42
U007313,O00014883,02-03-2024,69.34
U009681,O00014884,22-08-2024,225.0
U007673,O00014886,10-03-2025,102.77
U009840,O00014887,30-10-2025,50.96
U004410,O00014889,19-05-2025,115.73
U002104,O00014890,04-10-2024,904.04
U008682,O00014892,10-05-2025,1217.06
U004051,O00014893,12-05-2025,49.04
U005092,O00014895,07-05-2024,334.98
U000796,O00014896,24-07-2025,87.48
U000481,O00014898,09-09-2025,1085.66
U007206,O00014899,22-01-2024,1549.42
U009347,O00014900,02-01-2024,1167.22
U005690,O00014902,30-11-2024,2205.7
U008137,O00014903,02-05-2025,53.8
U004579,O00014905,17-06-2025,277.19
U000305,O00014906,10-03-2024,658.24
U005936,O00014908,17-05-2024,260.62
U000021,O00014909,18-04-2024,42.64
U001982,O00014911,22-02-2024,44.71
U007004,O00014912,01-03-2025,640.88
U000170,O00014914,21-03-2025,625.05
U002919,O00014915,21-07-2024,637.13
U006925,O00014917,05-08-2025,116.8
U000094,O00014918,06-04-2024,302.06
U009857,O00014920,24-07-2025,316.44
U006310,O00014921,07-04-2025,1345.41
U001718,O00014923,17-06-2024,1078.07
U003943,O00014924,27-08-2024,24.99
U009987,O00014925,30-05-2025,2476.69
U008692,O00014927,21-03-2024,2.72
U007430,O00014928,08-11-2025,3017.25
U006076,O00014930,22-09-2025,2424.91
U006915,O00014931,05-03-2025,638.8
U004335,O00014933,11-01-2024,1752.91
U003487,O00014934,24-10-2025,87.3
U006261,O00014936,22-12-2024,95.98
U007261,O00014937,20-01-2024,110.43
U001521,O00014939,12-10-2024,445.66
U007962,O00014940,08-02-2025,202.11
U007395,O00014942,27-12-2024,1340.34
U007756,O00014943,14-02-2024,2318.62
U007254,O00014945,19-01-2025,1195.81
U007305,O00014946,13-05-2024,142.65
U007521,O00014948,22-08-2025,186.14
U005591,O00014949,23-07-2025,143.9
U003771,O00014950,03-01-2024,85.29
U001610,O00014952,15-01-2025,477.43
U005154,O00014953,09-07-2025,1069.14
U006419,O00014955,24-04-2025,47.16
U002721,O00014956,04-01-2025,852.49
U008936,O00014957,10-04-2025,1605.25
U001392,O00014958,02-10-2024,234.99
U008966,O00014959,03-04-2024,663.19
U003828,O00014960,30-01-2024,160.19
U004488,O00014961,09-12-2024,553.57
U002739,O00014962,20-04-2024,220.66
U005985,O00014963,28-07-2025,368.11
U005265,O00014964,14-07-2025,737.64
U004814,O00014965,04-08-2025,54.36
U004028,O00014966,16-01-2025,45.74
U007913,O00014967,27-08-2024,46.64
U000386,O00014968,06-11-2024,1168.43
U000456,O00014969,15-07-2024,73.39
U003538,O00014970,20-10-2024,269.9
U004907,O00014971,31-07-2025,74.86
U007815,O00014972,06-04-2025,1031.37
U000568,O00014973,13-04-2025,104.58
U009251,O00014974,02-01-2024,1297.98
U007073,O00014975,31-08-2024,315.64
U008088,O00014976,27-10-2024,399.7
U008872,O00014977,20-08-2025,93.04
U007302,O00014978,07-05-2024,54.46
U003446,O00014979,22-02-2025,116.79
U000276,O00014980,07-04-2024,542.6
U002334,O00014981,09-08-2025,28.52
U008751,O00014982,31-05-2025,943.05
U009642,O00014983,18-02-2025,182.46
U000097,O00014984,09-12-2024,991.62
U006039,O00014985,08-02-2025,96.8
U000743,O00014986,02-09-2024,1251.31
U007128,O00014987,21-06-2025,814.3
U008909,O00014989,05-01-2024,208.9
U006375,O00014990,24-03-2024,154.57
U001130,O00014992,10-08-2025,2705.26
U002279,O00014993,25-03-2024,447.2
U002153,O00014995,18-10-2025,344.29
U006590,O00014996,25-09-2025,2920.93
U002370,O00014998,25-03-2025,392.25
U009945,O00014999,30-09-2024,3111.97
U003485,O00015000,17-05-2025,499.77
U007670,O00015002,29-01-2024,78.16
U006704,O00015003,30-11-2024,79.6
U004187,O00015005,27-06-2025,20.19
U006453,O00015006,11-03-2024,233.13
U003219,O00015008,21-03-2024,598.92
U001734,O00015009,22-07-2024,296.13
U000890,O00015011,07-02-2025,288.33
U006974,O00015012,20-08-2025,777.29
U007246,O00015014,13-09-2025,320.46
U000119,O00015015,27-05-2024,1449.13
U002782,O00015017,15-04-2024,231.84
U006250,O00015018,02-02-2025,10.49
U006750,O00015020,12-10-2024,2337.6
U002252,O00015021,30-05-2025,32.07
U008943,O00015022,12-04-2024,320.73
U006106,O00015024,16-07-2024,185.52
U008774,O00015025,25-09-2025,3670.64
U000366,O00015027,27-12-2024,104.04
U007425,O00015028,05-06-2024,56.8
U001469,O00015030,06-05-2024,771.2
U003572,O00015031,10-12-2024,437.06
U003948,O00015033,23-03-2025,710.28
U008325,O00015034,17-08-2025,1146.85
U009670,O00015036,19-10-2025,1356.44
U000083,O00015037,28-08-2024,126.88
U006994,O00015039,18-09-2024,287.87
U001571,O00015040,12-09-2024,809.26
U000079,O00015042,30-06-2025,115.92
U008267,O00015043,12-09-2025,571.95
U007890,O00015044,29-03-2024,54.22
U003391,O00015046,11-10-2024,1152.0
U005868,O00015047,28-05-2025,148.89
U008480,O00015049,20-02-2025,22.48
U005800,O00015050,05-09-2024,84.79
U006085,O00015052,25-09-2024,112.22
U008923,O00015053,09-03-2025,2624.23
U007913,O00015055,12-09-2025,1728.38
U000428,O00015056,15-12-2024,193.75
U007890,O00015058,13-06-2025,815.47
U005406,O00015059,10-08-2025,497.08
U009391,O00015061,04-04-2024,81.53
U001614,O00015062,26-03-2025,119.58
U008529,O00015064,25-03-2025,241.98
U006553,O00015065,20-02-2024,1063.67
U001489,O00015067,10-09-2024,97.69
U001585,O00015068,31-10-2025,1444.97
U003638,O00015069,02-10-2025,135.04
U009753,O00015070,21-02-2024,133.32
U000714,O00015071,17-04-2025,814.3
U005237,O00015072,05-11-2025,1617.06
U004630,O00015073,14-02-2025,28.04
U003544,O00015074,15-03-2025,252.48
U004988,O00015075,10-12-2024,1682.62
U007415,O00015076,02-07-2025,385.38
U006099,O00015077,13-01-2025,204.49
U003289,O00015078,19-04-2025,36.94
U007528,O00015079,18-01-2024,7.76
U006549,O00015080,03-06-2025,131.83
U000272,O00015081,11-10-2025,661.84
U008105,O00015082,22-04-2024,29.76
U005455,O00015083,09-11-2024,9.1
U002034,O00015084,19-08-2025,145.72
U004464,O00015085,13-11-2025,2194.56
U005259,O00015086,18-08-2024,537.22
U003650,O00015087,15-12-2024,418.07
U002123,O00015088,06-09-2024,564.88
U005680,O00015089,02-10-2024,82.77
U006749,O00015090,18-08-2025,6.79
U000513,O00015091,03-07-2025,172.29
U003216,O00015092,10-01-2024,1442.62
U001491,O00015093,29-06-2025,52.44
U000646,O00015094,12-02-2024,160.74
U007723,O00015095,20-04-2025,1050.46
U006901,O00015096,07-06-2025,641.98
U005984,O00015097,10-03-2024,262.65
U003746,O00015098,04-03-2025,142.59
U003221,O00015099,27-09-2025,185.46
U009337,O00015100,22-09-2025,1047.18
U006480,O00015101,31-03-2025,587.67
U003943,O00015102,11-07-2025,208.34
U009914,O00015104,29-03-2025,109.3
U008835,O00015105,21-07-2024,10.78
U009621,O00015107,31-07-2024,1718.35
U002859,O00015108,17-08-2024,319.76
U009247,O00015110,03-09-2024,805.35
U004504,O00015111,25-02-2024,1085.17
U000927,O00015112,05-06-2024,70.84
U005259,O00015114,07-09-2024,209.56
U005667,O00015115,31-07-2025,38.21
U000168,O00015117,26-08-2024,88.96
U009360,O00015118,19-06-2025,51.04
U004002,O00015120,22-09-2024,3980.02
U001491,O00015121,29-07-2025,91.33
U008001,O00015123,27-09-2025,210.96
U009240,O00015124,07-07-2025,219.28
U003547,O00015126,12-09-2025,459.02
U004744,O00015127,22-02-2025,71.91
U009249,O00015129,17-06-2025,739.26
U005391,O00015130,07-10-2025,140.73
U001866,O00015132,02-01-2025,1781.17
U004992,O00015133,22-09-2024,451.48
U002426,O00015135,15-10-2024,334.11
U000042,O00015136,17-10-2024,400.18
U000925,O00015138,01-07-2025,70.33
U009155,O00015139,25-02-2025,254.26
U005543,O00015140,24-02-2024,215.65
U007535,O00015142,18-09-2024,570.98
U005304,O00015143,26-01-2024,96.94
U007875,O00015145,13-07-2024,1700.35
U008183,O00015146,10-07-2025,361.46
U006306,O00015148,09-08-2025,40.8
U004294,O00015149,15-06-2024,1089.34
U005805,O00015151,07-03-2025,290.17
U002141,O00015152,07-03-2025,333.62
U004961,O00015154,09-11-2024,99.47
U009305,O00015155,01-11-2024,108.65
U008221,O00015157,28-05-2025,177.88
U006237,O00015158,22-03-2024,72.87
U009962,O00015160,05-10-2025,154.67
U000191,O00015161,22-04-2025,117.09
U008224,O00015162,12-11-2024,518.47
U005746,O00015164,03-01-2025,376.31
U000288,O00015165,04-03-2024,442.79
U005148,O00015167,12-03-2024,687.66
U003242,O00015168,19-01-2025,118.33
U008281,O00015170,28-07-2024,151.35
U002980,O00015171,16-04-2025,1124.9
U002103,O00015173,26-12-2024,41.44
U000006,O00015174,05-08-2025,211.09
U004657,O00015176,18-03-2025,60.33
U002104,O00015177,02-03-2024,58.73
U001476,O00015179,22-05-2025,146.53
U007226,O00015180,23-11-2024,491.45
U001358,O00015181,02-12-2024,546.48
U003905,O00015182,23-04-2025,929.73
U007621,O00015183,01-09-2025,141.4
U002341,O00015184,20-05-2024,116.22
U009810,O00015185,12-02-2024,237.91
U005619,O00015186,30-08-2024,365.77
U002998,O00015187,27-01-2024,54.46
U003311,O00015188,13-02-2025,85.67
U002454,O00015189,09-04-2024,1559.33
U003577,O00015190,21-09-2025,53.23
U007140,O00015191,29-05-2025,189.16
U002199,O00015192,19-05-2025,228.41
U004150,O00015193,04-01-2025,85.52
U004008,O00015194,14-03-2024,1839.38
U007117,O00015195,15-09-2024,113.52
U007223,O00015196,25-01-2025,14.44
U002867,O00015197,12-04-2024,313.75
U006991,O00015198,29-12-2024,847.34
U008713,O00015199,19-06-2024,619.24
U000675,O00015200,16-09-2025,1206.17
U008567,O00015201,26-02-2024,205.74
U003448,O00015202,05-01-2025,167.02
U001056,O00015203,27-03-2024,41.51
U007888,O00015204,19-11-2024,67.41
U001605,O00015205,03-09-2024,19.68
U008364,O00015206,05-04-2025,710.95
U003954,O00015207,07-05-2025,1165.54
U003617,O00015208,05-04-2024,1553.17
U007111,O00015209,14-08-2025,21.46
U002690,O00015210,10-05-2024,65.56
U009483,O00015211,21-03-2025,149.52
U008749,O00015212,18-10-2024,158.22
U008709,O00015213,13-07-2025,206.53
U002618,O00015214,28-10-2025,150.58
U001080,O00015216,30-03-2025,186.9
U003943,O00015217,22-05-2025,441.04
U008600,O00015219,06-04-2025,2.41
U004880,O00015220,21-06-2024,2618.37
U006593,O00015222,02-08-2024,745.53
U002315,O00015223,21-06-2024,48.15
U006955,O00015225,23-07-2025,2505.69
U000781,O00015226,27-12-2024,565.87
U004926,O00015228,01-03-2025,2031.18
U003210,O00015229,11-12-2024,528.7
U008376,O00015230,18-05-2024,2808.83
U006954,O00015232,28-11-2024,37.01
U003868,O00015233,06-05-2024,19.4
U008778,O00015235,05-05-2025,197.61
U001760,O00015236,01-03-2024,400.48
U003741,O00015238,04-08-2025,1611.34
U000291,O00015239,26-07-2024,832.77
U000088,O00015241,07-08-2024,139.4
U006045,O00015242,01-03-2024,412.71
U009778,O00015244,07-11-2025,500.22
U003046,O00015245,29-09-2025,17.75
U004220,O00015247,15-03-2024,2218.33
U006548,O00015248,07-01-2024,2078.7
U008899,O00015250,27-10-2024,449.45
U003765,O00015251,02-03-2025,200.07
U001178,O00015252,27-05-2025,256.25
U009793,O00015254,25-01-2024,350.34
U007435,O00015255,15-05-2024,309.36
U006341,O00015257,03-05-2025,799.73
U002244,O00015258,02-08-2025,525.32
U000362,O00015260,09-11-2025,288.84
U001454,O00015261,25-04-2025,1772.36
U005195,O00015263,14-09-2025,273.04
U000052,O00015264,25-10-2025,566.53
U002223,O00015266,01-10-2024,1123.39
U003550,O00015267,04-08-2024,2225.76
U001060,O00015269,29-01-2025,110.57
U008137,O00015270,13-08-2024,319.47
